title,label
2022년 2월 졸업신청 최종 확인 및 변경 안내 (Final Application for Changing Graduation Plan in February 2022),0
2022학년도 1학기 신촌캠퍼스 생활관 입사 신청 (2022-1st Semester Sinchon Campus Dormitory Application Guide),0
2021년 2학기 겨울방학 신촌캠퍼스 셔틀버스 운행시간표,0
2021학년도 2학기 마이크로전공 신청 안내,0
2021학년도 2학기 학부 성적 확인 안내,0
2022학년도 1학기 캠퍼스내 복수전공 신청 안내,0
학사경고자 학사지도 안내(Academic Advising for Academic Warning Recipients) ,0
"고등교육혁신원 사회참여센터 ""V-Forum"" 개최",0
울산대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
한국과학기술원 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
울산과학기술원 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
포항공과대학교 2022학년도 1학기 국내대학 학점교류 수학안내 만료,0
연세대학교 국제캠퍼스 대학 내 산학연협력단지 입주기업 모집 공고,0
서울대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2022학년도 1학기 학부 휴학 및 복학 신청 안내 / Notice for Spring 2022 Semester Leave & Return,0
2022-1 학부/일반대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Undergrad & General Grad) 만료,0
2022-1 전문/특수대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Special & Professional grad) 만료,0
한국외국어대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2021학년도 연말정산용 교육비납입증명서 발급 안내 만료,0
영남대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
중앙대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료 공통,0
포항공과대학교 2022학년도 1학기 국내대학 학점교류(온라인강의) 신청 만료,0
2022년 2월 졸업자 학위수여식 및 학위가운 대여,0
계명대학교 2022학년도 1학기 국내대학 학점교류 수학 안내,0
2022학년도 1학기 신촌캠퍼스 생활관 무악학사 신입생ㆍ편입생 합격자 입사 신청 (2022-1st Semester Sinchon Campus Dormitory Application Guide for freshmen and newly transfer students - Muak),0
2021-1학기 진료비 공제 접수 마감 및 2022-1학기 학생건강공제회 가입안내,0
2022학년도 1학기 학부 수업방식 및 수강신청 안내,0
고려대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
성균관대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
이화여자대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2022학년도 1학기 신촌캠퍼스 생활관 법현학사 입사 추가 신청 (2022-1st Semester Sinchon Campus Dormitory Application Guide for Beophyeon House),0
2022년 8월 졸업 신청 안내(Notices for August 2022 Graduation Application),0
2022년 2월 졸업/수료 심사 결과 조회 안내(Notification of February 2022 Graduation / Completion Approval Status),0
2022-1학기 재학생 자율경비 선택 및 등록안내(Registration Guideline for current students) 만료,0
한남대학교 2022학년도 1학기 국내교환 학점교류 수학 안내 만료,0
졸업앨범 미촬영자 앨범비 환불 신청 안내,0
2022학년도 1학기 군강좌 수강안내,0
2022-1학기 대학(원) 신(편)입생 학생증 발급 안내,0
성신여자대학교 2022학년도 1학기 국내교환 학점교류 수학 안내 만료,0
서강대학교 2022학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2022년 2월 졸업자 학위가운 추가대여 안내,0
2022학년도 1학기 학부 수강인원 미달 최종 폐강 교과목 안내,0
연세PAY(페이) 서비스 이용 안내 공통 교무처,0
2022학년도 1학기 선택교양 일몰 교과목 재수강 지정 목록 및 신청 안내 만료,0
"2022년도 육군 학군사관후보생(예비후보생) 63, 64기 모집안내",1
2022년 8월 조기졸업 신청 안내(Notices for August 2022 Early Graduation Application),0
2022년 1학기 국제캠퍼스 셔틀버스 운행 시간표,0
"2022년 8월 졸업신청 안내 Notices for August 2022 Graduation Application [학사학위수료자 대상 for students in the state of ""Completion of Bachelor's Degree""]",0
전주대학교 2022학년도 1학기 국내교환 학점교류 수학 안내 만료,0
2022년 1학기 신촌캠퍼스 셔틀버스 운행 시간표,0
2022학년도 1학기 위드코로나 대면수업 운영 안내,0
2022학년도 1학기 학부 수강인원 미달 폐강 교과목 안내,0
2022학년도 여름 계절제 수강 희망 교과목 수요조사 실시 안내 만료,0
[BK21] 대학원생 학습지원 프로그램 요구조사를 위한 설문조사 만료,0
제5기 연세 인권 앰배서더 모집 공고 만료,1
학생상해보험 제도 안내,0
2022년 8월 졸업 신청내역 변경기간 안내(Application for Changing Graduation Plan in August 2022),0
2022-1학기 분할납부 4회 신청자 2차 납부(4-2 Tuition installment payment guideline),0
개인정보처리방침 변경 안내(2022.04.01),0
2022-1학기 졸업앨범 촬영 일정 안내 만료,0
연세 피트니스 센터  <2022년 1학기 오픈 및 회원등록 안내> / YONSEI FITNESS CENTER <2022-1 Re-open & Membership Registration Guide>,0
영남대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
"2022-1학기 분할납부 등록일정 안내(4-3차, 2-2차)/ TIP guideline (4-3, 2-2) 만료",0
백영 정병욱 선생 탄생 100주년 기념 특별전 만료,0
서울대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
2022년 1학기 국제캠퍼스 셔틀버스 증편 운행 시간표(장애인 셔틀 운행 포함)안내,0
2022학년도 2학기 캠퍼스내 소속변경 전형 안내 신촌/국제 교무처,0
2022학년도 1학기 학생선택에 따른 S/U(Satisfactory/Unsatisfactory)평가제도 신청안내(수정),0
사회적 거리두기 해제에 따른 교내 코로나19 대응수준 완화 안내,0
2022학년도 1학기 중간시험기간 중 비대면시험 응시를 위한 개방강의실 안내(수정),0
재난위기학기(2020-1) 수강철회 특례제도 신청 안내,0
2022학년도 1학기 마이크로전공 신청 안내,0
2022학년도 1학기 학부 수강과목 철회 안내,0
2022학년도 1학기 학부 강의정보 공유를 위한 설문 실시 안내 만료,0
2023학년도 교직과정 이수예정자 선발: 4. 27.(수) ~ 5. 6.(금),0
2022학년도 여름 계절제 수업 안내(학부) 만료,0
명예박사 학위수여식 (삼륭물산 조락교 회장),0
성균관대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
제22회 언더우드 선교상 공고,1
중앙대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
2022학년도 1학기 영어인증 미취득자를 위한 안전망(Safety-Net) 시험 실시 안내,0
서강대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
창립 137주년 주간 행사 안내,0
울산대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
울산과학기술원 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
고려대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
2022-1학기 분할납부 등록일정 안내(4-4차)/ TIP guideline (4-4) 만료,0
이화여자대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
2022학년도 여름방학 신규 입사신청 안내 (2022-Summer Dormitory Application Guide),0
2022-2 재입학 전형 안내(Re-Admission Application for Fall semester 2022),0
2022학년도 1학기 신촌캠퍼스 생활관 추가 입사 신청 안내 / 2022-1st SEMESTER SINCHON CAMPUS DORMITORY  ADDITIONAL APPLICATION GUIDE,0
성신여자대학교 2022학년도 여름학기 국내교환 학점교류 수학 안내,0
2022 여름 계절학기 예술분야 신규 수업 개설,0
"학술문화처 박물관 특별전시- 그림으로 만나는 연세, 사계四季",0
한국외국어대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
계명대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
2022-2학기 전공신청 안내,0
한국과학기술원 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
2022년 여름 계절제 수강신청 안내(1차 폐강 및 신규개설) 만료,0
학술문화처 박물관 음악회 - 뮤지엄 콘서트,0
2022학년도 하절기 냉방실시계획,0
한남대학교 2022학년도 여름학기 국내대학 학점교류 수학 안내,0
2022학년도 여름방학 국제캠퍼스 셔틀버스 운행 시간표,0
2022학년도 2학기 연계전공 신청 안내,0
연세대학교 국제캠퍼스 대학 내 산학연협력단지 입주기업 모집 공고문,0
2022학년도 여름 계절제 추가등록 안내(학부): 등록금 미납자 대상 만료,0
2022학년도 여름방학 기간 중 서울통근버스 단축 운행 안내,0
교섭 참여 노동조합 확정 공고,0
2022학년도 2학기 캠퍼스내 복수전공 신청 안내,0
전주대학교 2022학년도 여름학기 국내교환 학점교류,0
교섭 요구 사실 공고 만료 공통 인사팀,0
연세대학교 6월 교내 헌혈 협조 요청,0
2022학년도 2학기 졸업예정자 복수전공 신청 안내,0
2022년 8월 졸업신청 최종 확인 및 변경 안내 (Final Application for Changing Graduation Plan in August 2022),0
2022년 여름 계절제 등록 안내(2차 폐강안내 포함) 만료,0
고려대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022-2 전문/특수대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Special & Professional grad.) 만료,0
전기차 충전구역 내 불법주차 및 충전방해 행위 단속에 대한 안내,0
학생증 발급 안내 / Guidance for Student ID Card Issuance,0
서울대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022학년도 여름방학 신촌캠퍼스 셔틀버스 운행 시간표,0
인권 특강: 청년·학문·인권 개최 안내,0
2022학년도 1학기 기말시험기간 중 비대면시험 응시를 위한 개방강의실 안내,0
2022-2 학부/일반대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Undergrad & General Grad) 만료,0
2022-2학기 전문/특수대학원 신입생 등록안내 만료,0
2022학년도 1학기 학부 성적 확인 안내,0
연세 피트니스 센터  <2022년 방학권 및 7월 회원등록 안내> / YONSEI FITNESS CENTER  <July 2022 and Summer Vacation  Registration Notifications>,0
2022-2학기 일반대학원 신입생 등록안내 만료,0
2022 연세대학교 인권실태조사 (학부생/대학원생),0
부경대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
영남대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
이화여자대학교 2022학년도 2학기 국내대학 학점교류 수학,0
포항공과대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022학년도 2학기 학부 수업방식 및 수강신청 안내,0
2022학년도 2학기 학부 휴학 및 복학 신청 안내 / Leave & Return Application Guidelines for Fall semester 2022,0
울산대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
한국외국어대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022학년도 2학기 신촌캠퍼스 생활관(무악학사∙우정원) 입사 신청 안내 (2022-2nd SEMESTER SINCHON CAPMUS DORMITORY APPLICATION GUIDE),0
한국과학기술원 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022-2학기 학생건강공제회 가입 안내,0
울산과학기술원 2022학년도 2학기 국내대학 학점교류 수학 안내 ,0
서강대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022학년도 여름 계절제 학부 강의정보 공유를 위한 설문 실시 안내 만료,0
계명대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
학사경고자 학사지도 안내(Academic Advising for Academic Warning Recipients),0
중앙대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2021-2학기 진료비공제  접수 마감 안내,0
제22회 언더우드 선교상 수상자 공고,1
학생증 발급 안내 / Guidance for Student ID Card Issuance,0
2022학년도 2학기 군강좌 수강안내,0
성균관대학교 2022학년도 2학기 국내대학 학점교류,0
2022-2학기 학부대학 소속 신입생 학사지도 안내,0
2022학년도 2학기 재학생 등록 안내  (Miscellaneous fees & Registration guideline for Fall semester 2022) 만료,0
2023년 2월 졸업 신청 안내(Notices for February 2023 Graduation Application),0
전주대학교 2022학년도 2학기 국내교환 학점교류 수학 안내,0
졸업앨범 미촬영자 앨범비 환불 신청 안내 만료,0
2022-2학기 졸업앨범 추가촬영 일정 안내 (변동사항 확인 필수),0
한남대학교 2022학년도 2학기 국내대학 학점교류 수학 안내 ,0
2022년 8월 졸업/수료 심사 결과 조회 안내(Notification of August 2022 Graduation / Completion Approval Status),0
2022-2학기 점심나눔 신청 안내,0
성신여자대학교 2022학년도 2학기 국내대학 학점교류 수학 안내,0
2022년 8월 학위수여식 안내,0
2022학년도 2학기 국제캠퍼스 셔틀버스 운행 시간표 만료,0
2022학년도 2학기 선택교양 일몰 교과목 재수강 지정 목록 및 신청 안내,0
2022년 8월 졸업자 학위가운 추가대여 안내,0
2022학년도 2학기 위드코로나 대면수업 운영 안내,0
2023년 2월 조기졸업 신청 안내(Notices for February 2023 Early Graduation Application) 만료,0
2022학년도 2학기 학점인정 사회봉사 교과목  및 신청자 오리엔테이션 안내,1
학생상해보험 제도 안내,0
구글 서비스 용량 제한 정책 협조 안내 만료,0
뮤지엄 콘서트 개최 안내 신촌,0
2022학년도 2학기 신촌캠퍼스 셔틀버스 운행 시간표,0
"2023년 2월 졸업신청 안내 Notices for February 2023 Graduation Application [학사학위수료자 대상 for students in the state of ""Completion of Bachelor's Degree""]",0
2022년 겨울 계절제수업 수강 희망 교과목 수요조사 실시 안내 만료,0
냉방중지 안내,0
2022학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내 만료 ,0
2022학년도 2학기 학부 수강과목 철회 안내,0
인권 특강: 영화와 인권(9/26),0
[2022-2학기] 스터디그룹 프로그램 신청 안내,0
2022학년도 2학기 학부 수강인원 미달 1차 및 최종폐강 교과목 안내,0
2023학년도 1학기 캠퍼스내 소속변경 전형 안내,0
재난위기학기(2020-1) 수강철회 특례제도 신청 안내,0
"2022-2학기 분할납부 등록일정 안내(4-3차, 2-2차)/ TIP guideline (4-3, 2-2)",0
2022-2학기 분할납부 4회 신청자 2차 납부(4-2 Tuition installment payment guideline) 만료,0
중앙대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
2022학년도 2학기 영어인증 미취득자를 위한 안전망(Safety-Net) 시험 실시 안내,0
2022학년도 겨울 계절제 수업 안내(학부) 만료,0
2022학년도 2학기 분할납부 4-4차 납부안내/ TIP guideline (4-4) 만료,0
연세대학교 신촌/국제캠퍼스 강사 공개채용 공고 만료,0
서울대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내,0
2023년 2월 졸업 신청내역 변경기간 안내(Application for Changing Graduation Plan in February 2023),0
고려대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
10. 29. 참사(이태원 참사) 심리 지원 프로그램 실시 안내,0
2022학년도 동절기 난방시행계획 안내,0
2022학년도 2학기 중간시험 과목 공지 일정,0
2022 정기 연고전 라이브 일정 및 생중계 링크 안내,0
인터넷 증명서 발급 일시 중단 안내,0
2022학년도 2학기 학생선택에 따른 S/U(Satisfactory/Unsatisfactory) 평가제도 신청안내(수정),0
성신여자대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
2022년 서대문구 재난대응 안전한국훈련 및 긴급구조종합훈련 안내,0
울산대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
2022년도 졸업앨범 3차 추가촬영 일정 안내 만료,0
한국외국어대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
이화여자대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
서울시립대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
2023-1 재입학 전형 안내(Re-Admission Application for Spring semester 2023),0
서강대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
2022학년도 학생예비군 훈련 안내,0
연세포털 및 학사정보시스템 신규 오픈에 따른 교내 정보서비스 중지 안내,0
교내(신촌캠퍼스) 전체 순간정전 안내,0
한국과학기술원 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
한남대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내 만료,0
2023-1학기 전공신청 안내,0
2023학년도 캠퍼스간 소속변경 전형 요강,0
2022학년도 겨울 계절제 등록 안내(학부),0
계명대학교 2022학년도 겨울학기 국내대학 학점교류 수학 안내,0
2022학년도 겨울 계절제 폐강 과목 안내(최종),0
2022년 겨울 계절제 수강신청 안내(1차 폐강 및 신규개설) ,0
교내 방치 오토바이(이륜차) 처리에 대한 안내문,0
전주대학교 2022학년도 겨울학기 국내교환 학점교류 수학 안내,0
[필독] 2023년 1학기 국가장학금 1유형 신청 안내 만료,0
교내 방치 자전거 처리에 대한 안내문,0
2022학년도 재학생 만족도 조사(기간연장) / Student Satisfaction Survey 2022,0
2022학년도 겨울 계절제 추가등록 안내(학부): 등록금 미납자 대상,0
2023학년도 1학기 캠퍼스내 복수전공 신청 안내,0
2022학년도 2학기 학부 성적 확인 안내,0
2022학년도 2학기 마이크로전공 신청 안내,0
2022학년도 겨울방학 신촌캠퍼스 셔틀버스 운행 시간표,0
2023학년도 1학기 연계전공 신청 안내,0
2022학년도 겨울방학 신촌캠퍼스 생활관(무악학사∙우정원) 신규 입사 신청 안내 (2022-Winter Dormitory Application Guide),0
교내 방치 자전거 처리 방법에 대한 안내문,0
2023학년도 1학기 졸업예정자 복수전공 신청 안내,0
2023-1학기 전문/특수대학원 신입생 등록안내 만료,0
2023년 2월 졸업신청 최종 확인 및 변경 안내 (Final Application for Changing Graduation Plan in Feburary 2023),0
2022학년도 연말정산용 교육비납입증명서 발급 안내 만료,0
2023-1 전문/특수대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Special & Professional grad) 만료,0
서울대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2023-1학기 일반대학원 신입생 등록안내 만료,0
2022학년도 겨울방학 국제캠퍼스 셔틀버스  운행 시간표,0
"[교수학습혁신센터] 학부생 학습생활 분석 설문 참여하고 마샬 스피커, 갤럭시 워치 받자!",0
연세 피트니스 센터  <2023년 방학권 및 1월 한달권 회원등록 안내>/ YONSEI FITNESS CENTER <Winter Break of 2023 & January Registration Notifications>,0
2023학년도 1학기 AI융합심화전공 신청 안내(접수기간 연장),0
2023학년도 1학기 신촌캠퍼스 생활관 신규 입사 신청 안내 (2023-1st Semester Sinchon Campus Dormitory Application Guide),0
신촌캠퍼스 생활관 사감 모집,0
2023-1 학부/일반대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Undergrad & General Grad) 만료,0
명예박사 학위수여식 (정진택 고려대학교 총장),0
한국외국어대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
학사경고자 학사지도 안내(Academic Advising for Academic Warning Recipients),0
한국과학기술원 2023학년도 1학기 국내대학 학점교류 수학안내 만료,0
포항공과대학교 2023학년도 1학기 국내대학 학점교류 수학안내 만료,0
신촌 연세로 대중교통전용지구 해제 시범운행 안내,0
울산과학기술원 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
울산대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
영남대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
중앙대학교 2023학년도 1학기 국내대학 학점교류 수학안 내 만료,0
교내 정보시스템 및 네트워크 서비스 일시 중지 안내 ,0
2023년 지역인재 7급 수습직원 선발시험 대상자  교내 추천자 선발 안내,1
2023학년도 1학기 학부 휴학 및 복학 신청 안내 / Leave & Return Application Guidelines for Spring semester 2023,0
계명대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
[시설처] 설날 연휴기간 동파예방 협조의뢰,0
서울시립대학교 2023학년도 1학기 국내대학 학점교류 수학 안내,0
부경대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2023년도 신입생 입학식 안내 만료,0
2023-1학기 학생건강공제회 가입 및  2022-1학기 진료비공제 접수마감,0
2023학년도 1학기 신입 및 편입학생 신촌캠퍼스 생활관 입사 신청 안내 (2023-1st Semester Sinchon Campus Dormitory Application Guide for freshmen and newly transfer students),0
서강대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
이화여자대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
아주대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2023년 2월 졸업자 학위수여식 및 학위가운 대여 안내,0
성균관대학교 2023학년도 1학기 국내대학 학점교류 수학 안내,0
고려대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
한국항공대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
포항공과대학교 2023학년도 1학기 온라인강의 수강 신청 만료,0
2023-1학기 재학생 자율경비 선택 및 등록안내(Registration Guideline for current students) ,0
졸업앨범 미촬영자 앨범비 환불 신청 안내 만료,0
"2023년 8월 졸업신청 안내 Notices for August 2023 Graduation Application [학사학위수료자 대상 for students in the state of ""Completion of Bachelor's Degree""]",0
2023년 2월 졸업/수료 심사 결과 조회 안내(Notification of February 2023 Graduation / Completion Approval Status),0
한남대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2023년 8월 졸업 신청 안내(Notices for August 2023 Graduation Application),0
성신여자대학교 2023학년도 1학기 국내대학 학점교류 수학 안내 만료,0
2023학년도 1학기 군강좌 수강안내,0
[필독] 2023년 1학기 국가장학금 1유형 2차 신청 안내(전교생 신청 가능) 만료,0
2023학년도 1학기 학부 수업방식 및 수강신청 안내 (추가-마일리지수강신청 임시결과 조회),0
2023-1학기 점심나눔 신청 안내,0
학생증 발급 안내 / Guidance for Student ID Card Issuance,0
전주대학교 2023학년도 1학기 국내대학 학점교류 수학 안내,0
[긴급] 시스템 오류(RC 대상자)로 인한 추가수강신청 안내(추가) / Notice on the additional course enrollment for those misclassified as a RC student(Updated),0
2023학년도 1학기 국제캠퍼스 셔틀버스 운행 시간표,0
[미래 캠퍼스 총무부]2023학년도 1학기 서울통근버스 운행 안내,0
2023학년도 1학기 신촌캠퍼스 셔틀버스 운행 시간표,0
무단방치차량 이동조치 건(63어7405),0
[긴급] 추가수강신청 일정변경안내 / [Urgent] Notice on Changing the Schedule for Additional Course Enrollment,0
무단방치차량 이동조치 건(16가4503),0
[신입생 필독] 2023학년도 1학기 국가장학금 1유형 신청 안내(신편입생 입학금 지원),0
[긴급] 추가수강신청 일정변경안내(추가) / [Urgent] Notice on Changing the Schedule for Additional Course Enrollment(Updated),0
2023학년도 1학기 위드코로나 대면수업 운영 안내,0
2023학년도 1학기 학부 수강인원 미달 최종 폐강 교과목 안내,0
2023년 2월 졸업자 학위가운 추가대여 안내 만료,0
2023-1학기 분할납부 등록일정 안내(4-2차)/ TIP guideline (4-2) 만료,0
[생활관] 2023학년도 1학기 신촌캠퍼스 생활관 입사 신청 - 추가,0
2023학년도 1학기 선택교양 일몰 교과목 재수강 지정 목록 및 신청 안내 만료,0
2023학년도 1학기 학부 수강인원 미달 폐강 교과목 안내,0
2023년 8월 조기졸업 신청 안내(Notices for August 2023 Early Graduation Application),0
2023년 연세대 학생예비군 훈련안내 공지사항 만료,0
[필독] 2023년 1학기 국가장학금 1유형 2차 신청 안내(전교생 신청) 만료,0
연구실 안전관리 매뉴얼 발간 안내,0
교섭 참여 노동조합 확정 공고,0
2023-1학기 졸업앨범 촬영 일정 안내 만료,0
2023년 사랑의 헌혈 진행 안내,0
난방중지 안내 만료,0
2023학년도 2학기 캠퍼스내 소속변경 전형 안내,0
2023학년도 여름 계절제 수강 희망 교과목 수요조사 실시 안내 만료,0
2023학년도 1학기 학부 강의정보 공유를 위한 설문 실시 안내 만료,0
교섭 요구 사실 공고 만료,0
2023학년도 1학기 학부(신촌/국제) 수강과목 철회 안내 만료,0
학생상해보험 제도 안내 만료,0
"2023-1학기 분할납부 등록일정 안내(4-3차, 2-2차)/ TIP guideline (4-3, 2-2) 만료",0
대학교재 불법복제 근절 안내,0
2023-1학기 분할납부 등록일정 안내(4-4차)/ TIP guideline (4-4) 만료,0
2023학년도 1학기 마이크로전공 신청 안내,0
재난위기학기(2020-1) 수강철회 특례제도 신청 안내,0
이윤재관 명명식,0
"명예박사 학위수여식 Honorary Degree of Ph.D. Conferment Ceremony (이토 코헤이 게이오기주쿠대학 총장, President Kohei Itoh, Keio University)",0
제23회 언더우드 선교상 공고 만료,1
2023년 8월 졸업 신청내역 변경기간 안내(Application for Changing Graduation Plan in August 2023),0
서울대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
창립 138주년 기념 행사 안내 만료,0
2023학년도 1학기 학생선택에 따른 S/U(Satisfactory/Unsatisfactory) 평가제도 신청안내 만료,0
2023학년도 여름 계절제 수업 안내(학부) 만료,0
2023학년도 1학기 영어인증 미취득자를 위한 안전망(Safety-Net) 시험 실시 안내,0
연세대학교 신촌/국제캠퍼스 강사 공개채용 공고 만료,0
울산대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
중앙대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료 ,0
서울시립대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
영남대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
부경대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
서강대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
이화여자대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
고려대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
2023-2 재입학 전형 안내(Re-Admission Application for Fall semester 2023),0
2023 하절기 냉방실시계획 안내 만료,0
성균관대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
2023학년도 여름학기 신촌캠퍼스 생활관 신규 입사 신청 안내 (2023-Summer Semester Sinchon Campus Dormitory Application Guide) ,0
단수안내 (교내 급수시설 전체),0
2023-2학기 전공신청 안내,0
2023학년도 여름 계절제 폐강 과목 안내(1차) 만료,0
아주대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
한국과학기술원 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
한국항공대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
한국외국어대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
한남대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
울산과학기술원 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
성신여자대학교 2023학년도 여름학기 국내대학 학점교류 수학 안내 만료,0
2023학년도 2학기 캠퍼스내 복수전공 신청 안내,0
2023년 공군 정기음악회에 연세대 학생 여러분을 초청합니다. 만료,0
2023학년도 2학기 졸업예정자 복수전공 신청 안내 ,0
2023학년도 여름 계절제 등록 안내(학부),0
2023학년도 여름 계절제 폐강 과목 안내(최종),0
2023년 8월 졸업신청 최종 확인 및 변경 안내 (Final Application for Changing Graduation Plan in August 2023),0
2023학년도 2학기 연계전공 신청 안내,0
전주대학교 2023학년도 여름 계절제수업 국내대학 학점교류 수학 안내 만료,0
2023-2 전문/특수대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Special & Professional grad.) 만료,0
2023-2학기 전문/특수대학원 신입생 등록안내 만료,0
2023-2학기 일반대학원 신입생 등록안내 만료 공통,0
2023학년도 여름방학 국제캠퍼스 셔틀버스 운행 시간표,0
연세대학교 국제캠퍼스 대학 내 산학연협력단지 입주기업 모집 공고문 만료,0
2023학년도 여름 계절제 추가등록 안내(학부): 등록금 미납자 대상,0
2023학년도 2학기 AI융합심화전공 신청 안내,0
2023학년도 2학기 학부 휴학 및 복학 신청 안내 / Leave & Return Application Guidelines for Fall semester 2023,0
공사 시행 안내(과학원 증축_생명시스템대학 바이오시스템연구센터),0
2023학년도 여름방학 신촌캠퍼스 셔틀버스 운행 시간표,0
2023-2 학부/일반대학원 등록금 분할납부 신청안내(Tuition Installment Plan for Undergrad & General Grad) 만료,0
2023학년도 2학기 국제캠퍼스 기숙사(송도학사) 입사 신청 안내 만료,0
서울시립대학교 2023학년도 2학기 국내대학 학점교류 수학 안내 만료,0
2023-2nd SEMESTER DORMITORY APPLICATION GUIDE 만료,0
중앙대학교 2023학년도 2학기 국내대학 학점교류 수학 안내 만료,0
연세대학교 제20대 총장 초빙 공고,0
